Date,Event Description,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Occupation of Health Facility,Vicinity of Health Facility Affected,"Affects Access to Medicines, Vaccines And Other Health Products",Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Attacks on Emergency Medical Services,Children's Health Services Affected,Attacks On Children's Hospitals,Women's Health Services Affected,Hospital Utilities Affected,SiND Event ID,Date Event Entered,Date Event Modified,_source,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Reported Health Worker Profession,description_clean,sgbv_type,severity_score,severity_label,Year,Month,Month_Name,Year_Month,Quarter,Week,Day_of_Week,post_oct7,Period_Binary,Conflict_Phase,Weapon_Category,Perpetrator_Simple,Total_Casualties,Severity_Score,Severity_Label,Has_Casualties,Lethal_Incident,Facility_Destroyed,Facility_Damaged,Forceful_Entry,Transport_Destroyed,Transport_Damaged,Transport_Stolen,Facility_Attack,Transport_Attack,Access_Disruption,Region,Desc_Word_Count,Desc_Char_Count,kw_hospital,kw_ambulance,kw_doctor,kw_nurse,kw_paramedic,kw_red_crescent,kw_un_staff,kw_mass_casualty,Map_Color,Map_Radius,protected_entity,residential_strike,children_affected,mass_casualty,repeat_target_text,days_since_oct7,days_since_last_attack,is_weekend,month_count,month_velocity_pct,targeting_score,targeting_label,targeting_map,casualty_intensity,topic,topic_reduced,theme,mode
2023-11-22,22 November 2023: A Red Cross ambulance travelling to a camp was denied access by Israeli forces.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,91735,2025-03-19,2025-04-03,insec,,,,A Red Cross ambulance travelling to a camp was denied access by Israeli forces.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Wednesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,14,79,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,46,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-22,"22 November 2023: A Red Cross ambulance crew was detained by Israeli forces on its way to cover confrontations in a camp, denying their access to the camp.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,1,Freed,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,91736,2025-03-19,2025-03-28,insec,,,,"A Red Cross ambulance crew was detained by Israeli forces on its way to cover confrontations in a camp, denying their access to the camp.",none,1,low,2023,11,November,2023-11,2023Q4,47,Wednesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,1,West Bank,25,137,0,1,0,0,0,1,0,0,#4a90d9,4.8,1,0,0,0,0,46,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-22,22 November 2023: A Red Cross ambulance travelling to a camp was denied access by Israeli forces.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,93434,2025-04-03,2025-05-07,insec,,,,A Red Cross ambulance travelling to a camp was denied access by Israeli forces.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Wednesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,14,79,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,46,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-22,"22 November 2023: A Red Cross ambulance transporting an airstrike casualty in a camp was stopped and inspected. The patient was arrested and a crew member beaten._x000D_
",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,1,0,0,,0,1,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,93435,2025-04-03,2025-05-07,insec,,,,A Red Cross ambulance transporting an airstrike casualty in a camp was stopped and inspected. The patient was arrested and a crew member beaten._x000D_,none,2,low,2023,11,November,2023-11,2023Q4,47,Wednesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,3.0,Medium,1,0,0,0,0,0,0,0,0,0,1,West Bank,24,151,0,1,0,0,0,1,0,0,orange,6.4,1,0,0,0,0,46,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,1,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-21,"21 November 2023: In Nuseirat Refugee Camp, the houses of a nurse, a surgeon and a Civil Defence staff member were hit by Israeli airstrikes.",Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42048,2023-11-23,2025-01-10,insec,,,,"In Nuseirat Refugee Camp, the houses of a nurse, a surgeon and a Civil Defence staff member were hit by Israeli airstrikes.",none,0,minimal,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,22,123,0,0,0,1,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-21,"21 November 2023: An NGO medical facility, supported by staff from a secondary INGO, was hit by an Israeli airstrike. Four doctors were killed and three medical staff injured. The day before, the facility's GPS coordinates were shared with Israeli authorities. The medical facility closed due to the damage._x000D_
",Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,False,4,3,0,0,,0,0,0,NotApplicable,ChildrensHealthEvent,NotApplicable,NotApplicable,NotApplicable,42124,2023-11-27,2025-03-27,insec,,,,"An NGO medical facility, supported by staff from a secondary INGO, was hit by an Israeli airstrike. Four doctors were killed and three medical staff injured. The day before, the facility's GPS coordinates were shared with Israeli authorities. The medical facility closed due to the damage._x000D_",none,30,critical,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,7,22.0,High,1,1,1,0,0,0,0,0,1,0,0,Gaza Strip,46,296,0,0,1,0,0,0,0,0,red,14.0,0,0,0,1,0,45,0.0,0,354,-15.513126491646778,1,Low,Not flagged,7,0,0,Airstrikes & Killings,Direct Violence
2023-11-21,21 November 2023: A severely injured patient was taken from inside an ambulance parked at a medical facility and detained by Israeli soldiers. ,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42126,2023-11-27,2025-01-10,insec,,,,A severely injured patient was taken from inside an ambulance parked at a medical facility and detained by Israeli soldiers.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,West Bank,20,124,0,1,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,2,2,Ambulance Access Denied,Access Denial
2023-11-21,21 November 2023: A medical facility was ordered to evacuate.,Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Communication,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42146,2023-11-28,2024-12-19,insec,,,,A medical facility was ordered to evacuate.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),No Direct Violence,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,Gaza Strip,7,43,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,45,1.0,0,354,-15.513126491646778,0,,Not flagged,0,-1,3,Arrests & Detentions,Detention
2023-11-21,"21 November 2023: A WHO patient administrator was killed alongside her husband, their six-month old baby, and her two brothers when her parents√É∆í√Ç¬¢√É¬¢√¢‚Ç¨≈°√Ç¬¨√É¬¢√¢‚Ç¨≈æ√Ç¬¢ house was bombed by Israeli forces. Reportedly, over 50 family and community members sheltering in the same house also died.",Gaza Strip,31.4,34.4,"(3) District, Communicipality or Commune ",Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42193,2023-12-01,2025-03-27,insec,,,,"A WHO patient administrator was killed alongside her husband, their six-month old baby, and her two brothers when her parents√É∆í√Ç¬¢√É¬¢√¢‚Ç¨≈°√Ç¬¨√É¬¢√¢‚Ç¨≈æ√Ç¬¢ house was bombed by Israeli forces. Reportedly, over 50 family and community members sheltering in the same house also died.",none,5,medium,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Explosive/IED,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,40,288,0,0,0,0,0,0,0,0,red,7.2,0,1,1,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-21,21 November 2023: A medical facility and its vicinity were hit by Israeli airstrikes.,Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42304,2023-12-04,2025-01-10,insec,,,,A medical facility and its vicinity were hit by Israeli airstrikes.,none,2,low,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,11,67,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-21,21 November 2023: A doctor was arrested by Israeli forces following the Israeli-ordered evacuation of a medical facility while he was travelling south to the Israeli-designated safe route. ,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42362,2023-12-07,2024-11-23,insec,,,,A doctor was arrested by Israeli forces following the Israeli-ordered evacuation of a medical facility while he was travelling south to the Israeli-designated safe route.,none,1,low,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,25,170,0,0,1,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-21,21 November 2023: A doctor was arrested by Israeli forces following the Israeli-ordered evacuation of a medical facility while he was travelling south to the Israeli-designated safe route. ,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42364,2023-12-07,2024-11-23,insec,,,,A doctor was arrested by Israeli forces following the Israeli-ordered evacuation of a medical facility while he was travelling south to the Israeli-designated safe route.,none,1,low,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,25,170,0,0,1,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-21,21 November 2023: A doctor was arrested by Israeli forces following the Israeli-ordered evacuation of a medical facility while he was travelling south to the Israeli-designated safe route. ,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42365,2023-12-07,2024-11-23,insec,,,,A doctor was arrested by Israeli forces following the Israeli-ordered evacuation of a medical facility while he was travelling south to the Israeli-designated safe route.,none,1,low,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,25,170,0,0,1,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-21,21 November 2023: A male dentist was arrested by Israeli forces while heading south through the Israeli-designated safe route.,Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42366,2023-12-07,2024-11-23,insec,,,,A male dentist was arrested by Israeli forces while heading south through the Israeli-designated safe route.,none,1,low,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,16,108,0,0,0,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-21,"21 November 2023: An optometry specialist and owner of an optometry centre was killed along with his two sons, one of which was also an ophthalmologist, and other family members, by an Israeli airstrike on their home._x000D_
",Gaza Strip,31.4,34.3,"(4) Province, State, Governorate ",Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,False,2,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,61446,2024-08-03,2024-11-23,insec,,,,"An optometry specialist and owner of an optometry centre was killed along with his two sons, one of which was also an ophthalmologist, and other family members, by an Israeli airstrike on their home._x000D_",none,10,high,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,2,8.0,High,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,34,206,0,0,0,0,0,0,0,0,red,10.4,0,1,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,2,0,0,Airstrikes & Killings,Direct Violence
2023-11-21,21 November 2023: A female pharmacist was killed in her home by Israeli airstrikes.,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,69245,2024-08-28,2024-11-25,insec,,,,A female pharmacist was killed in her home by Israeli airstrikes.,none,5,medium,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,11,65,0,0,0,0,0,0,0,0,red,7.2,0,1,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,1,9,9,Residential / Home Strikes,Direct Violence
2023-11-21,21 November 2023: A pharmacist and his two young children were killed in their home by Israeli forces bombing.,Gaza Strip,31.2,34.2,"(3) District, Communicipality or Commune ",Government: Military,Israeli Defence Forces,Unspecified Explosive,Home,0,0,False,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,75604,2024-09-12,2024-11-23,insec,,,,A pharmacist and his two young children were killed in their home by Israeli forces bombing.,none,5,medium,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Explosive/IED,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,16,92,0,0,0,0,0,0,0,0,red,7.2,0,1,1,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,1,9,9,Residential / Home Strikes,Direct Violence
2023-11-21,"21 November 2023: A private optometrist and head of an optometrist centre was arrested by Israeli forces while he was travelling south through the Israeli-designated safe route. As of September 2024, he had been released.",Gaza Strip,31.4,34.3,"(4) Province, State, Governorate ",Government: Military,Israeli Defence Forces,Firearms,Road,0,0,False,0,0,0,1,Freed,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,85119,2024-11-06,2024-11-24,insec,,,,"A private optometrist and head of an optometrist centre was arrested by Israeli forces while he was travelling south through the Israeli-designated safe route. As of September 2024, he had been released.",none,1,low,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,32,203,0,0,0,0,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,45,0.0,0,354,-15.513126491646778,0,,Not flagged,0,3,3,Arrests & Detentions,Detention
2023-11-21,21 November 2023: A Red Cross ambulance was denied access to cover confrontations in a camp by Israeli forces.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,89943,2025-03-12,2025-03-23,insec,,,,A Red Cross ambulance was denied access to cover confrontations in a camp by Israeli forces.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Tuesday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,16,92,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,45,0.0,0,354,-15.513126491646778,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2023-11-20,20 November 2023: An INGO clinic was damaged by an Isreali bulldozer. An INGO staff member and their family were inside. Four vehicles were burned by tank fire and two were damaged by the bulldozer.,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,0,False,0,0,0,0,,1,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42042,2023-11-23,2025-01-10,insec,,,,An INGO clinic was damaged by an Isreali bulldozer. An INGO staff member and their family were inside. Four vehicles were burned by tank fire and two were damaged by the bulldozer.,none,2,low,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Explosive/IED,Israeli Forces,0,0.5,Low,0,0,0,1,0,0,6,0,1,1,0,Gaza Strip,32,180,0,0,0,0,0,0,0,0,purple,4.4,0,1,0,0,0,44,1.0,0,354,-15.513126491646778,0,,Not flagged,0,8,8,INGO Facilities Attacked,Direct Violence
2023-11-20,"20 November 2023: A medical facility was besieged by Israeli tanks, trapping health workers patients and displaced civilians. Medical teams were unable to reach those wounded in outside attacks and snipers targeted anyone who moved.",Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,True,0,0,0,0,,5,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42044,2023-11-23,2024-12-19,insec,,,,"A medical facility was besieged by Israeli tanks, trapping health workers patients and displaced civilians. Medical teams were unable to reach those wounded in outside attacks and snipers targeted anyone who moved.",none,0,minimal,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,2.5,Medium,0,0,0,0,0,0,0,0,0,0,1,Gaza Strip,32,214,0,0,0,0,0,0,0,0,#4a90d9,6.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-20,20 November 2023: At least 12 people were killed by Israeli artillery fire on a medical facility where patients and displaced people are taking shelter. ,Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Artillery,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42046,2023-11-23,2024-11-23,insec,,,,At least 12 people were killed by Israeli artillery fire on a medical facility where patients and displaced people are taking shelter.,none,2,low,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Artillery/Shelling,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,22,134,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,-1,0,Airstrikes & Killings,Direct Violence
2023-11-20,"20 November 2023: Two PRCS paramedics were detained, stripped naked and interrogated by Israeli forces at a checkpoint. They were released a few hours later. ",Gaza Strip,31.5,34.4,"(3) District, Communicipality or Commune ",Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,False,0,0,0,2,Freed,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42049,2023-11-23,2025-01-10,insec,,,,"Two PRCS paramedics were detained, stripped naked and interrogated by Israeli forces at a checkpoint. They were released a few hours later.",none,2,low,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,2,2.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,22,139,0,0,0,0,1,0,0,0,#4a90d9,5.6,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,2,2,Ambulance Access Denied,Access Denial
2023-11-20,"20 November 2023: In Jabalia Refugee Camp, a dialysis centre was damaged by Israeli forces. ",Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42050,2023-11-23,2025-01-10,insec,,,,"In Jabalia Refugee Camp, a dialysis centre was damaged by Israeli forces.",none,2,low,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,12,73,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,-1,0,Airstrikes & Killings,Direct Violence
2023-11-20,"20 November 2023: A NGO medical facility was hit by Israeli artillery, causing damage to the electric engines. ",Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Artillery,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42296,2023-12-04,2026-03-03,insec,,,,"A NGO medical facility was hit by Israeli artillery, causing damage to the electric engines.",none,2,low,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Artillery/Shelling,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,15,92,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2023-11-20,"20 November 2023: A medical facility was under an electrical power blackout due to lack of fuel. It also faced severe shortages of water, essential medicines, and supplies. ",Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42332,2023-12-05,2024-11-23,insec,,,,"A medical facility was under an electrical power blackout due to lack of fuel. It also faced severe shortages of water, essential medicines, and supplies.",none,0,minimal,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),No Direct Violence,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,25,154,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,4,4,Fuel & Supply Deprivation,Access Denial
2023-11-20,"20 November 2023: An orthopaedic surgeon and journalist were injured after a medical facility came under Israeli fire. _x000D_
",Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,False,0,1,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42656,2023-12-21,2024-11-23,insec,,,,An orthopaedic surgeon and journalist were injured after a medical facility came under Israeli fire. _x000D_,none,4,medium,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Airstrike,Israeli Forces,1,2.0,Low,1,0,0,1,0,0,0,0,1,0,0,Gaza Strip,16,108,0,0,0,0,0,0,0,0,orange,5.6,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2023-11-20,20 November 2023: Israeli military forces ordered a medical facility to immediately and completely evacuate. ,Gaza Strip,31.5,34.5,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,No Information on the Weapon Used,Health Building,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,42669,2023-12-21,2024-11-23,insec,,,,Israeli military forces ordered a medical facility to immediately and completely evacuate.,none,0,minimal,2023,11,November,2023-11,2023Q4,47,Monday,1,Post Oct 7 2023,Oct 7 Aftermath (Oct–Dec 2023),Unknown,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,Gaza Strip,12,90,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,44,0.0,0,354,-15.513126491646778,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
